step,transaction_id,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,country,hour,isFraud
261,TXN0001749,CASH_OUT,1811.83,C8929924,179375.96,177564.13,C8591832,162927.6,83593.92,RU,9,0
262,TXN0001750,CASH_IN,1.1,C6189630,105273.64,105272.54,C6479600,31043.82,15890.63,NG,22,0
263,TXN0001751,CASH_OUT,949.32,C2974982,53837.25,52887.93,C3477658,56495.05,66545.64,NG,4,0
264,TXN0001752,TRANSFER,66.14,C5014016,217667.42,217601.28,C9079852,134328.14,145876.09,US,20,0
265,TXN0001753,TRANSFER,6.29,C4519388,328090.83,328084.54000000004,C8939453,13211.07,6275.9,US,12,0
266,TXN0001754,DEBIT,680.21,C5230911,93281.25,92601.04,C7535716,193310.51,156744.96,RU,21,0
267,TXN0001755,DEBIT,3817.37,C8543241,407890.6,404073.23,C3229746,84469.68,62957.68,MX,22,0
268,TXN0001756,CASH_IN,185.88,C4086368,434587.08,434401.2,C1124800,83160.21,97378.84,US,8,0
269,TXN0001757,CASH_IN,1645.42,C3485842,442109.56,440464.14,C1705070,99071.53,55572.46,US,19,0
270,TXN0001758,PAYMENT,6152.15,C4028504,19224.54,13072.390000000001,M8010698,142273.04,160041.73,US,11,0
271,TXN0001759,TRANSFER,3394.22,C1045924,241399.18,238004.96,C2754850,29561.17,136071.14,DE,16,0
272,TXN0001760,DEBIT,6502.42,C9472177,265434.55,258932.12999999998,C5587663,122492.76,122444.9,UA,18,0
273,TXN0001761,TRANSFER,1079.5,C1661445,482071.26,480991.76,C8632836,151154.72,8902.73,CN,9,0
274,TXN0001762,TRANSFER,284.54,C7833969,237258.78,236974.24,C2053583,121752.09,46189.05,DE,14,0
275,TXN0001763,TRANSFER,9.94,C4739633,132350.25,132340.31,C8537522,133686.45,115912.74,UA,1,0
276,TXN0001764,TRANSFER,149.59,C1071890,114610.42,114460.83,C9904386,450.08,9552.75,US,14,0
277,TXN0001765,PAYMENT,45.31,C5590828,407212.34,407167.03,M9980132,3268.68,173709.19,RU,13,0
278,TXN0001766,CASH_OUT,18805.14,C6137252,248317.8,229512.65999999997,C1858921,57511.43,23174.33,CN,17,0
279,TXN0001767,PAYMENT,172.13,C7526781,88618.36,88446.23,M6512781,137016.81,15935.38,BR,0,0
280,TXN0001768,CASH_OUT,313.06,C9050790,49729.97,49416.91,C1347135,131491.43,134362.17,UA,23,0
281,TXN0001769,TRANSFER,737.28,C8154633,364580.9,363843.62,C4424117,108463.91,109736.13,US,9,0
282,TXN0001770,PAYMENT,266.99,C3610008,426515.14,426248.15,M3037439,13196.45,154067.89,US,7,0
283,TXN0001771,DEBIT,7259.76,C5530705,56685.38,49425.619999999995,C4002626,100092.61,167038.26,NG,3,0
284,TXN0001772,CASH_OUT,70.44,C9569459,240620.94,240550.5,C3048456,18406.02,35279.71,CN,2,0
285,TXN0001773,DEBIT,361.12,C5198933,455459.97,455098.85,C1305807,198424.6,32458.43,CN,2,0
286,TXN0001774,TRANSFER,55.43,C9759161,97085.22,97029.79000000001,C9972609,68036.16,77855.64,KE,20,0
287,TXN0001775,DEBIT,17.46,C2737605,387931.09,387913.63,C9596976,38028.74,127497.85,NG,5,0
288,TXN0001776,DEBIT,71.99,C2122405,417255.58,417183.59,C4804253,111491.55,91570.64,UA,15,0
289,TXN0001777,TRANSFER,227.22,C7188625,449985.27,449758.05000000005,C4340563,71084.29,197532.48,US,6,0
290,TXN0001778,CASH_IN,103.69,C6682872,374866.34,374762.65,C7971498,172401.37,17045.05,US,10,0
291,TXN0001779,DEBIT,61.26,C9732778,296442.75,296381.49,C2954443,199227.14,145180.74,NG,17,0
292,TXN0001780,TRANSFER,14.69,C1544925,123018.79,123004.09999999999,C6319500,171731.38,10982.6,RU,13,0
293,TXN0001781,TRANSFER,207.22,C3297127,407846.68,407639.46,C5333242,82405.97,14879.45,KE,8,0
294,TXN0001782,CASH_OUT,12.07,C2260164,154192.57,154180.5,C9359869,57031.04,36955.23,US,0,0
295,TXN0001783,PAYMENT,1118.91,C3305604,301453.21,300334.30000000005,M9807272,22674.84,194927.82,DE,11,0
296,TXN0001784,DEBIT,288.55,C6340384,91309.48,91020.93,C3075794,46303.88,55302.98,US,2,0
297,TXN0001785,DEBIT,13.26,C2336525,453159.71,453146.45,C5986295,179065.16,150460.39,BR,3,0
298,TXN0001786,PAYMENT,131.84,C8049302,328948.76,328816.92,M2559735,27378.33,18862.99,US,1,0
299,TXN0001787,CASH_IN,54.36,C1067267,445701.19,445646.83,C2792288,81197.74,21378.19,US,11,0
300,TXN0001788,PAYMENT,463.29,C5153632,167031.42,166568.13,M2375880,140139.49,20774.76,US,18,0
301,TXN0001789,DEBIT,3572.07,C8890587,364374.33,360802.26,C4664443,191458.31,172765.06,US,23,0
302,TXN0001790,CASH_OUT,5.75,C7843602,340705.6,340699.85,C1088692,155252.46,37509.99,DE,18,0
303,TXN0001791,CASH_OUT,307.99,C1996091,105503.76,105195.76999999999,C8209557,58541.26,27242.1,BR,6,0
304,TXN0001792,CASH_IN,177.64,C7904546,134680.12,134502.47999999998,C5826180,141380.87,50999.86,CN,3,0
305,TXN0001793,CASH_OUT,937.0,C1024371,202772.48,201835.48,C2922848,115323.2,162889.25,US,8,0
306,TXN0001794,CASH_OUT,374.8,C5173838,355534.1,355159.3,C3222118,146250.5,136813.63,US,7,0
307,TXN0001795,PAYMENT,54.38,C4659709,479699.91,479645.52999999997,M5639723,42040.99,22154.87,CN,20,0
308,TXN0001796,CASH_OUT,129.27,C7934960,170678.49,170549.22,C2794384,157119.5,173760.23,NG,4,0
309,TXN0001797,TRANSFER,49.8,C7897563,329760.11,329710.31,C7353945,171551.25,29183.1,BR,14,0
310,TXN0001798,TRANSFER,2104.88,C4154128,244956.67,242851.79,C5072979,611.48,92716.5,KE,13,0
311,TXN0001799,PAYMENT,255.35,C1999793,262141.0,261885.65,M8696507,176261.32,28139.57,US,3,0
312,TXN0001800,PAYMENT,10964.1,C8149648,236616.98,225652.88,M1230982,117296.89,69568.6,GB,2,0
313,TXN0001801,CASH_OUT,216.74,C8538725,344215.45,343998.71,C4370945,53927.9,96070.06,US,15,0
314,TXN0001802,TRANSFER,59.33,C3239535,390503.91,390444.57999999996,C1287658,189703.07,101939.54,BR,12,0
315,TXN0001803,CASH_IN,11.85,C2842547,360621.33,360609.48000000004,C5490854,19766.92,172400.48,RU,22,0
316,TXN0001804,CASH_OUT,6.64,C6204580,10149.78,10143.140000000001,C7773209,56562.67,161942.03,CN,3,0
317,TXN0001805,DEBIT,10.3,C9890570,313759.67,313749.37,C4069345,29819.26,3914.01,KE,0,0
318,TXN0001806,DEBIT,417.49,C8041836,730.26,312.77,C6726001,146523.79,144176.15,US,3,0
319,TXN0001807,TRANSFER,676.85,C5562422,314423.52,313746.67000000004,C4346496,71377.5,75984.3,BR,19,0
320,TXN0001808,CASH_OUT,10.36,C5108472,22901.72,22891.36,C6447814,106497.2,98630.11,US,15,0
321,TXN0001809,TRANSFER,1465.68,C1275672,51596.21,50130.53,C2279569,8775.35,93416.58,UA,7,0
322,TXN0001810,CASH_OUT,93.12,C2218092,340480.38,340387.26,C2721596,44146.43,42906.75,KE,14,0
323,TXN0001811,TRANSFER,328.19,C1614312,5848.91,5520.72,C5302626,128603.85,177960.31,CN,3,0
324,TXN0001812,DEBIT,6151.44,C2568383,461783.58,455632.14,C6717914,161083.16,158219.91,CN,2,0
325,TXN0001813,CASH_OUT,1470.97,C5046832,238006.23,236535.26,C1741058,139173.77,1271.32,US,5,0
326,TXN0001814,DEBIT,143.01,C4629894,443734.14,443591.13,C7909008,116575.84,184962.21,US,16,0
327,TXN0001815,PAYMENT,41.17,C8165644,467327.41,467286.24,M6854557,139187.8,5379.87,MX,17,0
328,TXN0001816,PAYMENT,3.31,C1358384,96272.31,96269.0,M5618061,147495.0,146488.05,DE,7,0
329,TXN0001817,PAYMENT,58.07,C4507628,66314.08,66256.01,M4315927,89893.4,123729.24,NG,21,0
330,TXN0001818,PAYMENT,160.41,C4425296,313565.28,313404.87000000005,M7151238,166949.28,86364.5,UA,9,0
331,TXN0001819,CASH_OUT,33.98,C3668732,189043.07,189009.09,C8947871,136887.93,178580.08,US,1,0
332,TXN0001820,PAYMENT,188.2,C3642987,36606.51,36418.310000000005,M4553165,45851.43,162519.91,NG,13,0
333,TXN0001821,PAYMENT,285.35,C9728545,474983.44,474698.09,M9906450,196881.5,177277.64,UA,18,0
334,TXN0001822,PAYMENT,156.07,C9939702,476809.05,476652.98,M4616959,167338.01,89015.16,NG,19,0
335,TXN0001823,TRANSFER,66.69,C4592792,98134.82,98068.13,C1336009,18204.95,116280.5,US,17,0
336,TXN0001824,DEBIT,342.86,C3126997,114868.91,114526.05,C1902483,112012.97,78921.41,MX,3,0
337,TXN0001825,CASH_OUT,592.22,C3268584,258977.22,258385.0,C1886368,48096.58,10151.63,RU,7,0
338,TXN0001826,DEBIT,27.64,C2244415,269501.44,269473.8,C5051609,107513.29,51931.64,US,16,0
339,TXN0001827,TRANSFER,4112.82,C3284720,22009.28,17896.46,C3991546,158005.63,139755.1,RU,6,0
340,TXN0001828,PAYMENT,200.9,C3480045,35717.62,35516.72,M8421362,16031.38,152027.92,MX,17,0
341,TXN0001829,TRANSFER,254.09,C5635733,14980.06,14725.97,C6665355,138176.71,172577.16,GB,0,0
342,TXN0001830,CASH_OUT,1008.71,C2403142,82461.97,81453.26,C6410595,16526.52,38084.4,MX,20,0
343,TXN0001831,CASH_IN,390.11,C2648539,391824.84,391434.73000000004,C8364846,11449.52,126169.21,RU,11,0
344,TXN0001832,CASH_IN,1646.28,C1433544,494201.45,492555.17,C3512811,23031.51,182851.8,US,21,0
345,TXN0001833,CASH_OUT,434.52,C5901261,79637.23,79202.70999999999,C5375566,115277.0,95355.67,RU,4,0
346,TXN0001834,TRANSFER,71.89,C2285199,87862.48,87790.59,C3526267,8491.97,75889.05,GB,16,0
347,TXN0001835,PAYMENT,504.22,C8292886,13125.68,12621.460000000001,M8840207,132407.42,177158.55,CN,0,0
348,TXN0001836,TRANSFER,24.84,C6729237,180733.37,180708.53,C2487947,75544.23,24588.47,RU,16,0
349,TXN0001837,TRANSFER,304.03,C5519937,113922.38,113618.35,C9584609,62025.27,34047.13,US,21,0
350,TXN0001838,CASH_OUT,228.96,C1702514,312508.45,312279.49,C1660619,120420.5,122841.76,US,6,0
351,TXN0001839,TRANSFER,161.38,C6957204,386183.24,386021.86,C1285118,12902.9,53562.14,GB,16,0
352,TXN0001840,PAYMENT,189.22,C3053706,126407.56,126218.34,M7571242,183046.99,147701.24,RU,17,0
353,TXN0001841,PAYMENT,5.68,C5339621,273738.83,273733.15,M3977034,103132.67,75617.58,NG,7,0
354,TXN0001842,DEBIT,81.66,C9863760,199854.36,199772.69999999998,C2076525,13106.11,139328.91,US,21,0
355,TXN0001843,CASH_OUT,294.62,C5951813,260861.74,260567.12,C3866741,81528.24,31718.57,BR,21,0
356,TXN0001844,PAYMENT,336.88,C8043070,184128.26,183791.38,M3189600,86177.81,20818.58,MX,16,0
357,TXN0001845,CASH_IN,31.33,C5225340,230982.64,230951.31000000003,C2378554,58325.06,196441.68,US,12,0
358,TXN0001846,TRANSFER,3076.09,C6950477,378829.0,375752.91,C7269057,157731.8,144224.83,DE,1,0
359,TXN0001847,TRANSFER,43.28,C4136589,95836.03,95792.75,C5929701,16921.37,75454.23,DE,23,0
360,TXN0001848,TRANSFER,1700.9,C5694057,256490.07,254789.17,C5875471,183610.29,154407.38,KE,16,0
361,TXN0001849,CASH_OUT,575.01,C7180253,278045.16,277470.14999999997,C5050747,55086.64,145098.93,RU,5,0
362,TXN0001850,PAYMENT,67.19,C2032303,18770.49,18703.300000000003,M6703062,198625.21,58275.25,BR,1,0
363,TXN0001851,PAYMENT,8523.84,C4626117,484865.95,476342.11,M4505384,165705.12,51543.42,DE,6,0
364,TXN0001852,TRANSFER,22.48,C3049847,364225.51,364203.03,C7622302,142261.11,90948.78,GB,3,0
365,TXN0001853,TRANSFER,1538.11,C3076663,303228.25,301690.14,C1810848,135756.59,98516.21,US,18,0
366,TXN0001854,PAYMENT,1810.15,C6419379,19605.57,17795.42,M4786913,144672.16,191242.12,NG,1,0
367,TXN0001855,CASH_IN,63.99,C9470588,379199.18,379135.19,C9332679,19061.56,192147.99,US,12,0
368,TXN0001856,DEBIT,3963.69,C9799214,5335.97,1372.2800000000002,C1140625,199452.62,5879.64,US,0,0
369,TXN0001857,PAYMENT,148.4,C7962925,274870.22,274721.81999999995,M2879293,184865.3,48877.17,DE,16,0
370,TXN0001858,TRANSFER,435.89,C8923426,131943.58,131507.68999999997,C9344176,144955.53,83102.18,US,19,0
371,TXN0001859,PAYMENT,411.84,C4585320,183952.42,183540.58000000002,M7572665,177176.79,15250.39,GB,4,0
372,TXN0001860,CASH_OUT,187.05,C3066510,319644.24,319457.19,C9824168,45168.82,79400.43,CN,3,0
373,TXN0001861,TRANSFER,1238.45,C1442518,378260.59,377022.14,C3336959,31535.62,43117.12,NG,5,0
374,TXN0001862,CASH_OUT,1196.29,C3481053,120071.19,118874.90000000001,C2233151,18444.95,186755.58,US,10,0
375,TXN0001863,CASH_OUT,7.41,C5931635,259840.12,259832.71,C3181918,73367.19,4250.84,NG,23,1
376,TXN0001864,DEBIT,3323.19,C4987082,467796.17,464472.98,C9260690,9271.68,138737.27,NG,23,0
377,TXN0001865,PAYMENT,8.8,C3160678,390153.38,390144.58,M8155750,188769.59,174965.82,US,1,0
378,TXN0001866,PAYMENT,1929.65,C4408831,195294.87,193365.22,M7061978,163634.46,152547.24,UA,2,0
379,TXN0001867,TRANSFER,2329.5,C8644182,160189.11,157859.61,C2219358,153518.93,50805.38,MX,3,0
380,TXN0001868,TRANSFER,27.61,C1873288,254537.91,254510.30000000002,C8210737,125275.66,97054.03,US,18,0
381,TXN0001869,DEBIT,107.59,C3392360,491959.94,491852.35,C4537620,149932.67,8068.37,DE,9,0
382,TXN0001870,PAYMENT,26.81,C1083198,492573.45,492546.64,M9855180,59688.05,95377.38,GB,10,0
383,TXN0001871,CASH_OUT,159.2,C9868569,203728.62,203569.41999999998,C3290010,144771.47,10680.07,US,20,0
384,TXN0001872,CASH_OUT,132.15,C8575481,302841.03,302708.88,C1302898,116168.73,12967.99,US,11,0
385,TXN0001873,PAYMENT,1163.65,C4049729,357326.38,356162.73,M1264631,116579.82,33120.21,NG,8,0
386,TXN0001874,DEBIT,3363.1,C8058810,434790.0,431426.9,C7306018,128349.86,151898.93,BR,17,0
387,TXN0001875,CASH_OUT,3989.29,C8653803,444575.69,440586.4,C2504155,115855.92,127355.4,US,17,0
388,TXN0001876,CASH_OUT,79.49,C3465107,282669.94,282590.45,C6542417,113896.31,158459.71,US,16,0
389,TXN0001877,DEBIT,161.02,C3938087,54177.43,54016.41,C4193974,58886.33,28258.44,DE,7,0
390,TXN0001878,CASH_IN,8.44,C7781554,203909.55,203901.11,C1918930,94595.51,79598.76,BR,17,0
391,TXN0001879,PAYMENT,48.83,C8007904,320967.98,320919.14999999997,M1512046,61900.35,188606.3,US,6,0
392,TXN0001880,CASH_OUT,1685.31,C9724047,162889.04,161203.73,C4697653,179704.38,104041.7,BR,11,0
393,TXN0001881,CASH_OUT,6192.94,C1293589,414006.8,407813.86,C5776497,23561.06,28491.26,UA,13,0
394,TXN0001882,CASH_OUT,20.72,C8283798,14969.95,14949.230000000001,C6726730,152621.05,108900.08,GB,4,0
395,TXN0001883,PAYMENT,74.82,C5463386,391800.42,391725.6,M2568625,68943.48,126070.57,US,12,0
396,TXN0001884,CASH_IN,232.1,C4634483,280897.03,280664.93000000005,C1250535,134402.32,137134.21,GB,3,0
397,TXN0001885,PAYMENT,428.51,C4192479,156847.34,156418.83,M9866836,50386.11,38408.18,US,3,0
398,TXN0001886,PAYMENT,48.46,C3499000,293805.61,293757.14999999997,M5036611,54380.29,179798.78,GB,16,0
399,TXN0001887,DEBIT,571.42,C3755581,376166.42,375595.0,C9026510,170441.55,86849.63,US,21,0
400,TXN0001888,TRANSFER,94.85,C7531140,499221.75,499126.9,C2050336,15011.35,133663.01,US,12,0
401,TXN0001889,DEBIT,237.72,C6617699,23958.08,23720.36,C1427572,11197.25,129657.04,US,16,0
402,TXN0001890,PAYMENT,729.65,C2227468,27161.77,26432.12,M6392076,172579.7,104361.54,NG,5,0
403,TXN0001891,DEBIT,247.86,C8437568,313488.84,313240.98000000004,C7897700,44102.15,55960.04,US,11,0
404,TXN0001892,PAYMENT,102.23,C9309231,221347.47,221245.24,M8392872,11636.4,188586.19,US,5,0
405,TXN0001893,DEBIT,196.52,C7764896,335696.71,335500.19,C7906275,3892.5,159733.4,CN,11,0
406,TXN0001894,CASH_OUT,205.05,C9255969,461414.45,461209.4,C8954738,186497.03,13358.82,UA,5,0
407,TXN0001895,DEBIT,116.74,C1381431,468287.24,468170.5,C7665233,13431.62,39053.71,BR,8,0
408,TXN0001896,PAYMENT,145.83,C4894211,468620.84,468475.01,M2496306,71575.79,186122.21,KE,10,0
409,TXN0001897,PAYMENT,5986.69,C7732903,233596.39,227609.7,M2823906,2128.28,169909.1,UA,14,0
410,TXN0001898,DEBIT,751.33,C3756041,39297.29,38545.96,C2705514,22524.01,150067.54,US,12,0
411,TXN0001899,PAYMENT,135.51,C9611651,66178.14,66042.63,M6331060,195286.62,75196.22,RU,18,0
412,TXN0001900,PAYMENT,986.25,C8507625,445700.27,444714.02,M2247151,52919.73,9836.84,RU,9,0
413,TXN0001901,CASH_IN,125.51,C6419421,70425.57,70300.06000000001,C1801709,8600.25,163492.26,US,16,0
414,TXN0001902,TRANSFER,2556.13,C5777490,118253.75,115697.62,C1887516,79671.92,106836.36,US,8,0
415,TXN0001903,CASH_IN,512.49,C8771291,333638.18,333125.69,C9382875,15035.71,166791.57,US,5,0
416,TXN0001904,CASH_OUT,197.43,C9247265,413661.39,413463.96,C9996681,186117.11,83973.55,US,6,0
417,TXN0001905,CASH_OUT,599.1,C6706561,392197.27,391598.17000000004,C9242744,85204.1,165266.75,BR,14,0
418,TXN0001906,DEBIT,10.57,C5077356,424038.04,424027.47,C2929135,199183.01,81685.03,US,21,0
419,TXN0001907,TRANSFER,25.7,C8543762,246413.04,246387.34,C1384511,85737.84,136149.06,MX,17,0
420,TXN0001908,CASH_IN,22.47,C8609704,350055.77,350033.30000000005,C9024898,47189.98,81016.94,NG,15,0
421,TXN0001909,DEBIT,325.67,C3458603,182543.15,182217.47999999998,C1259406,28725.9,131782.11,US,17,0
422,TXN0001910,PAYMENT,7824.62,C4756556,163945.3,156120.68,M6860345,135749.42,131911.03,US,12,0
423,TXN0001911,PAYMENT,21217.9,C6621223,468529.38,447311.48,M8504152,113886.36,146497.93,BR,12,0
424,TXN0001912,CASH_OUT,876.65,C3922838,490851.02,489974.37,C2220597,91345.14,118834.23,US,18,0
425,TXN0001913,PAYMENT,666.27,C9963387,117609.59,116943.31999999999,M5504975,57760.82,109345.22,CN,17,0
426,TXN0001914,PAYMENT,6.67,C3656453,446088.28,446081.61000000004,M3128593,159677.02,190280.0,US,10,0
427,TXN0001915,CASH_OUT,82.65,C4855388,487504.67,487422.01999999996,C8267065,193813.12,129674.13,CN,22,0
428,TXN0001916,PAYMENT,50.62,C6666017,276770.43,276719.81,M9593384,56713.19,90372.73,US,2,0
429,TXN0001917,CASH_OUT,70.69,C8682043,347640.18,347569.49,C1600615,47056.18,108793.78,NG,11,0
430,TXN0001918,TRANSFER,174.81,C9012822,269635.05,269460.24,C4288145,123116.57,54980.01,KE,5,1
431,TXN0001919,DEBIT,95.18,C2065035,247449.13,247353.95,C8741107,108395.36,171404.75,RU,12,0
432,TXN0001920,CASH_OUT,4.67,C8322660,248613.04,248608.37,C9486008,115360.85,98781.43,DE,4,0
433,TXN0001921,CASH_OUT,1092.06,C9927838,340781.37,339689.31,C6339413,125040.03,47496.33,US,20,0
434,TXN0001922,PAYMENT,28.63,C5518560,331785.06,331756.43,M1501601,76187.84,123907.83,DE,12,0
435,TXN0001923,CASH_OUT,394.85,C1642832,336505.62,336110.77,C1513955,149294.56,170496.32,US,17,0
436,TXN0001924,PAYMENT,15493.34,C4062782,196586.68,181093.34,M9784296,28070.83,165293.68,CN,6,0
437,TXN0001925,CASH_OUT,38.91,C4115342,316974.51,316935.60000000003,C5137677,169348.62,157907.02,US,17,0
438,TXN0001926,DEBIT,1.55,C4727849,273091.04,273089.49,C4264306,186907.26,68037.21,UA,18,0
439,TXN0001927,PAYMENT,138.1,C2335582,93300.9,93162.79999999999,M6500924,197876.23,96660.57,GB,23,0
440,TXN0001928,CASH_IN,2212.59,C6760468,83839.67,81627.08,C7527621,189212.95,44330.43,CN,12,0
441,TXN0001929,CASH_OUT,12291.89,C6760038,303968.79,291676.89999999997,C9887577,198285.86,100896.25,BR,3,0
442,TXN0001930,CASH_OUT,20.92,C7563570,182902.11,182881.18999999997,C7194675,191251.8,189915.42,KE,15,0
443,TXN0001931,CASH_OUT,660.77,C1262268,377993.95,377333.18,C6376114,44841.34,38831.91,GB,9,0
444,TXN0001932,CASH_OUT,96.48,C3012893,412164.29,412067.81,C9595138,119800.21,32962.98,US,3,0
445,TXN0001933,PAYMENT,197.97,C6597133,134566.89,134368.92,M4959725,42037.17,61516.1,US,11,0
446,TXN0001934,TRANSFER,48469.34,C8611432,163383.92,114914.58000000002,C2803930,34701.93,123875.91,US,3,0
447,TXN0001935,PAYMENT,12.11,C8037768,363920.83,363908.72000000003,M8983532,47629.77,85250.02,KE,3,0
448,TXN0001936,DEBIT,406.46,C1768265,479900.11,479493.64999999997,C1269387,139425.18,128662.41,US,4,0
449,TXN0001937,PAYMENT,623.52,C2461916,388166.85,387543.32999999996,M1590426,123143.75,189595.03,US,12,0
450,TXN0001938,PAYMENT,2146.45,C9786580,280742.8,278596.35,M8933739,151552.96,1345.31,CN,4,0
451,TXN0001939,TRANSFER,297.66,C4942812,263391.55,263093.89,C9627780,178037.05,187034.8,DE,11,0
452,TXN0001940,CASH_OUT,453.09,C8183194,29184.58,28731.49,C7980716,158459.12,89955.93,US,18,0
453,TXN0001941,TRANSFER,111.8,C6010518,69109.53,68997.73,C3811691,148160.38,133862.95,MX,16,0
454,TXN0001942,CASH_OUT,419.16,C6696472,482267.7,481848.54000000004,C8079391,168315.27,57606.52,GB,10,0
455,TXN0001943,CASH_OUT,123.18,C6109362,483817.2,483694.02,C2990747,5079.15,186514.9,GB,13,0
456,TXN0001944,PAYMENT,848.22,C1661059,77971.57,77123.35,M1719322,45914.68,129468.01,US,20,0
457,TXN0001945,PAYMENT,116.84,C4966490,321325.25,321208.41,M3199961,159862.42,173697.02,DE,3,0
458,TXN0001946,PAYMENT,520.19,C1093444,169964.89,169444.7,M6435425,126683.57,85136.57,US,6,0
459,TXN0001947,CASH_OUT,230.78,C2683918,151631.21,151400.43,C5763210,77165.13,123992.45,DE,16,0
460,TXN0001948,CASH_OUT,2326.45,C3417133,481547.64,479221.19,C9381636,179773.75,157765.53,BR,7,0
461,TXN0001949,CASH_OUT,220.79,C5910157,74852.34,74631.55,C7933678,196957.99,140736.86,US,11,0
462,TXN0001950,CASH_IN,7.06,C5830383,474851.58,474844.52,C4508968,161076.95,34574.78,US,6,0
463,TXN0001951,CASH_OUT,3052.89,C2776056,95211.86,92158.97,C3243546,175732.8,129029.58,US,6,0
464,TXN0001952,CASH_OUT,39.99,C2553638,188578.17,188538.18000000002,C1989595,83073.6,97907.57,US,2,0
465,TXN0001953,PAYMENT,66.19,C8770973,12112.69,12046.5,M6788258,80805.07,141233.34,US,15,0
466,TXN0001954,CASH_OUT,74.34,C3968580,449925.82,449851.48,C4031059,194659.21,112408.26,RU,10,0
467,TXN0001955,PAYMENT,3823.33,C3276108,77377.47,73554.14,M7357048,65086.85,123722.3,CN,1,0
468,TXN0001956,CASH_OUT,3.42,C8609696,449825.73,449822.31,C7415821,10619.29,173806.07,RU,23,0
469,TXN0001957,CASH_OUT,130026.96,C3028864,87774.5,0.0,C8864697,157442.33,145660.69,NG,6,0
470,TXN0001958,CASH_IN,2022.55,C4123052,162911.3,160888.75,C1491011,191038.56,181928.31,US,18,0
471,TXN0001959,PAYMENT,382.4,C7911210,477670.99,477288.58999999997,M3872134,131449.42,117035.35,MX,10,0
472,TXN0001960,CASH_OUT,219.25,C4963987,118227.36,118008.11,C3413787,192830.3,157870.34,US,20,0
473,TXN0001961,DEBIT,433.16,C4408903,277972.07,277538.91000000003,C6372126,24431.31,144957.21,US,13,0
474,TXN0001962,TRANSFER,693.84,C9272875,80780.84,80087.0,C4671962,114208.74,52207.59,US,7,0
475,TXN0001963,PAYMENT,889.3,C9357022,90230.23,89340.93,M2954191,87759.2,37358.94,NG,18,0
476,TXN0001964,PAYMENT,743.38,C2172433,27718.76,26975.379999999997,M3719411,93702.2,105400.01,US,19,0
477,TXN0001965,TRANSFER,292.7,C2887656,245163.75,244871.05,C4594303,190247.19,189160.86,UA,10,0
478,TXN0001966,CASH_OUT,164.9,C3192250,14039.19,13874.29,C3503824,72861.45,145840.62,BR,3,0
479,TXN0001967,CASH_OUT,180.81,C1910845,86633.16,86452.35,C4161506,97789.09,162166.57,UA,8,0
480,TXN0001968,CASH_OUT,165.7,C8811505,251730.35,251564.65,C9701066,42117.15,147996.22,DE,14,0
481,TXN0001969,CASH_OUT,2362.65,C7244360,178682.13,176319.48,C9629101,12176.2,167570.89,US,17,0
482,TXN0001970,DEBIT,802.0,C1678433,8668.51,7866.51,C4388917,184508.93,129081.37,KE,7,0
483,TXN0001971,DEBIT,0.68,C6381025,230107.39,230106.71000000002,C2836783,190818.84,174401.32,US,5,0
484,TXN0001972,CASH_OUT,908.51,C2569831,389472.41,388563.89999999997,C1383201,145953.37,117375.9,BR,5,0
485,TXN0001973,TRANSFER,361.21,C1403155,151395.33,151034.12,C2551474,102276.2,11337.73,NG,20,0
486,TXN0001974,DEBIT,235.71,C1082417,496089.21,495853.5,C7972349,118696.99,18585.85,US,21,0
487,TXN0001975,CASH_IN,112.5,C3435784,24208.23,24095.73,C7674303,23111.92,31480.91,US,4,0
488,TXN0001976,DEBIT,2317.46,C8723303,233276.41,230958.95,C7880529,23033.18,154275.38,BR,1,0
489,TXN0001977,CASH_OUT,1627.91,C2945048,191291.03,189663.12,C2890953,123501.59,6383.47,US,5,0
